"Date Time, GMT-07:00","Temp, °F (LGR S/N: 10218642, SEN S/N: 10218642)","RH, % (LGR S/N: 10218642, SEN S/N: 10218642)",1
10/26/20 07:54:00,73.213,53.991,
10/26/20 07:55:00,73.213,53.960,
10/26/20 07:56:00,73.213,53.928,
10/26/20 07:57:00,73.213,53.960,
10/26/20 07:58:00,73.213,53.960,
10/26/20 07:59:00,73.213,53.960,
10/26/20 08:00:00,73.213,53.928,
10/26/20 08:01:00,73.170,53.956,
10/26/20 08:02:00,73.170,53.925,
10/26/20 08:03:00,73.170,53.925,
10/26/20 08:04:00,73.170,53.862,
10/26/20 08:05:00,73.170,53.737,
10/26/20 08:06:00,73.170,53.737,
10/26/20 08:07:00,73.170,53.675,
10/26/20 08:08:00,73.170,53.675,
10/26/20 08:09:00,73.170,53.487,
10/26/20 08:10:00,73.170,53.675,
10/26/20 08:11:00,73.126,53.358,
10/26/20 08:12:00,73.126,53.358,
10/26/20 08:13:00,73.126,53.264,
10/26/20 08:14:00,73.126,53.170,
10/26/20 08:15:00,73.126,53.170,
10/26/20 08:16:00,73.126,52.920,
10/26/20 08:17:00,73.126,52.763,
10/26/20 08:18:00,73.126,52.700,
10/26/20 08:19:00,73.083,52.665,
10/26/20 08:20:00,73.083,52.477,
10/26/20 08:21:00,73.083,52.351,
10/26/20 08:22:00,73.083,52.446,
10/26/20 08:23:00,73.083,52.257,
10/26/20 08:24:00,73.083,52.320,
10/26/20 08:25:00,73.083,52.163,
10/26/20 08:26:00,73.040,52.034,
10/26/20 08:27:00,73.040,52.002,
10/26/20 08:28:00,73.040,51.625,
10/26/20 08:29:00,73.040,51.593,
10/26/20 08:30:00,73.040,51.341,
10/26/20 08:31:00,73.040,51.467,
10/26/20 08:32:00,73.040,51.341,
10/26/20 08:33:00,72.997,51.401,
10/26/20 08:34:00,72.997,51.306,
10/26/20 08:35:00,72.997,51.401,
10/26/20 08:36:00,72.997,51.086,
10/26/20 08:37:00,72.997,51.023,
10/26/20 08:38:00,72.997,50.960,
10/26/20 08:39:00,72.997,50.960,
10/26/20 08:40:00,72.955,51.083,
10/26/20 08:41:00,72.955,50.767,
10/26/20 08:42:00,72.955,50.988,
10/26/20 08:43:00,72.955,50.641,
10/26/20 08:44:00,72.955,50.578,
10/26/20 08:45:00,72.955,50.735,
10/26/20 08:46:00,72.955,50.609,
10/26/20 08:47:00,72.955,50.483,
10/26/20 08:48:00,72.912,50.637,
10/26/20 08:49:00,72.912,50.258,
10/26/20 08:50:00,72.912,50.416,
10/26/20 08:51:00,72.912,50.005,
10/26/20 08:52:00,72.912,50.322,
10/26/20 08:53:00,72.912,49.879,
10/26/20 08:54:00,72.912,49.815,
10/26/20 08:55:00,72.869,49.717,
10/26/20 08:56:00,72.869,49.591,
10/26/20 08:57:00,72.869,49.591,
10/26/20 08:58:00,72.869,49.622,
10/26/20 08:59:00,72.869,49.749,
10/26/20 09:00:00,72.869,49.210,
10/26/20 09:01:00,72.826,49.714,
10/26/20 09:02:00,72.869,49.083,
10/26/20 09:03:00,72.826,49.334,
10/26/20 09:04:00,72.826,49.175,
10/26/20 09:05:00,72.826,49.587,
10/26/20 09:06:00,72.826,50.284,
10/26/20 09:07:00,72.826,50.473,
10/26/20 09:08:00,72.826,50.410,
10/26/20 09:09:00,72.826,50.884,
10/26/20 09:10:00,72.826,51.010,
10/26/20 09:11:00,72.826,51.451,
10/26/20 09:12:00,72.826,51.293,
10/26/20 09:13:00,72.826,51.356,
10/26/20 09:14:00,72.826,51.671,
10/26/20 09:15:00,72.826,51.388,
10/26/20 09:16:00,72.826,51.514,
10/26/20 09:17:00,72.826,51.766,
10/26/20 09:18:00,72.826,51.356,
10/26/20 09:19:00,72.826,51.577,
10/26/20 09:20:00,72.826,51.766,
10/26/20 09:21:00,72.826,51.608,
10/26/20 09:22:00,72.869,51.675,
10/26/20 09:23:00,72.869,51.895,
10/26/20 09:24:00,72.869,51.832,
10/26/20 09:25:00,72.869,51.706,
10/26/20 09:26:00,72.869,51.769,
10/26/20 09:27:00,72.869,51.706,
10/26/20 09:28:00,72.869,51.832,
10/26/20 09:29:00,72.869,51.863,
10/26/20 09:30:00,72.869,51.549,
10/26/20 09:31:00,72.869,51.895,
10/26/20 09:32:00,72.869,51.863,
10/26/20 09:33:00,72.869,51.643,
10/26/20 09:34:00,72.869,51.643,
10/26/20 09:35:00,72.869,51.486,
10/26/20 09:36:00,72.869,51.895,
10/26/20 09:37:00,72.869,51.580,
10/26/20 09:38:00,72.869,51.517,
10/26/20 09:39:00,72.869,51.486,
10/26/20 09:40:00,72.869,51.423,
10/26/20 09:41:00,72.869,51.517,
10/26/20 09:42:00,72.869,51.328,
10/26/20 09:43:00,72.912,51.142,
10/26/20 09:44:00,72.869,51.076,
10/26/20 09:45:00,72.869,51.076,
10/26/20 09:46:00,72.869,51.234,
10/26/20 09:47:00,72.912,51.457,
10/26/20 09:48:00,72.912,51.394,
10/26/20 09:49:00,72.912,51.520,
10/26/20 09:50:00,72.912,51.457,
10/26/20 09:51:00,72.912,50.858,
10/26/20 09:52:00,72.912,50.637,
10/26/20 09:53:00,72.912,50.858,
10/26/20 09:54:00,72.912,50.922,
10/26/20 09:55:00,72.912,51.048,
10/26/20 09:56:00,72.912,51.079,
10/26/20 09:57:00,72.912,51.048,
10/26/20 09:58:00,72.912,50.953,
10/26/20 09:59:00,72.912,50.890,
10/26/20 10:00:00,72.912,50.890,
10/26/20 10:01:00,72.912,50.701,
10/26/20 10:02:00,72.912,50.701,
10/26/20 10:03:00,72.912,50.669,
10/26/20 10:04:00,72.912,50.195,
10/26/20 10:05:00,72.912,49.752,
10/26/20 10:06:00,72.869,49.939,
10/26/20 10:07:00,72.912,49.910,
10/26/20 10:08:00,72.869,50.034,
10/26/20 10:09:00,72.869,50.065,
10/26/20 10:10:00,72.869,50.192,
10/26/20 10:11:00,72.869,50.318,
10/26/20 10:12:00,72.869,50.350,
10/26/20 10:13:00,72.912,50.322,
10/26/20 10:14:00,72.912,50.448,
10/26/20 10:15:00,72.912,50.511,
10/26/20 10:16:00,72.912,50.637,
10/26/20 10:17:00,72.912,50.448,
10/26/20 10:18:00,72.912,50.480,
10/26/20 10:19:00,72.912,50.448,
10/26/20 10:20:00,72.912,50.480,
10/26/20 10:21:00,72.912,50.543,
10/26/20 10:22:00,72.912,50.511,
10/26/20 10:23:00,72.955,50.514,
10/26/20 10:24:00,72.955,50.483,
10/26/20 10:25:00,72.955,50.609,
10/26/20 10:26:00,72.912,50.637,
10/26/20 10:27:00,72.912,50.606,
10/26/20 10:28:00,72.912,50.637,
10/26/20 10:29:00,72.912,50.669,
10/26/20 10:30:00,72.912,50.637,
10/26/20 10:31:00,72.912,50.795,
10/26/20 10:32:00,72.912,50.858,
10/26/20 10:33:00,72.912,50.827,
10/26/20 10:34:00,72.912,50.795,
10/26/20 10:35:00,72.912,50.732,
10/26/20 10:36:00,72.912,50.764,
10/26/20 10:37:00,72.912,50.795,
10/26/20 10:38:00,72.912,50.827,
10/26/20 10:39:00,72.955,50.767,
10/26/20 10:40:00,72.955,50.641,
10/26/20 10:41:00,72.997,50.581,
10/26/20 10:42:00,73.040,50.173,
10/26/20 10:43:00,73.083,49.448,
10/26/20 10:44:00,73.083,49.004,
10/26/20 10:45:00,73.083,47.188,
10/26/20 10:46:00,73.083,46.901,
10/26/20 10:47:00,73.083,44.720,
10/26/20 10:48:00,73.083,42.784,
10/26/20 10:49:00,73.126,44.208,
10/26/20 10:50:00,73.126,42.948,
10/26/20 10:51:00,73.126,43.045,
10/26/20 10:52:00,73.170,43.080,
10/26/20 10:53:00,73.213,43.115,
10/26/20 10:54:00,73.213,42.468,
10/26/20 10:55:00,73.213,42.597,
10/26/20 10:56:00,73.256,42.697,
10/26/20 10:57:00,73.256,41.627,
10/26/20 10:58:00,73.299,40.979,
10/26/20 10:59:00,73.299,40.783,
10/26/20 11:00:00,73.342,41.405,
10/26/20 11:01:00,73.342,41.957,
10/26/20 11:02:00,73.386,42.154,
10/26/20 11:03:00,73.429,42.676,
10/26/20 11:04:00,73.429,42.676,
10/26/20 11:05:00,73.472,42.354,
10/26/20 11:06:00,73.472,41.900,
10/26/20 11:07:00,73.515,41.187,
10/26/20 11:08:00,73.515,40.797,
10/26/20 11:09:00,73.515,40.666,
10/26/20 11:10:00,73.515,40.992,
10/26/20 11:11:00,73.558,41.710,
10/26/20 11:12:00,73.558,42.165,
10/26/20 11:13:00,73.558,42.522,
10/26/20 11:14:00,73.602,42.460,
10/26/20 11:15:00,73.602,42.978,
10/26/20 11:16:00,73.602,42.687,
10/26/20 11:17:00,73.602,43.270,
10/26/20 11:18:00,73.645,43.531,
10/26/20 11:19:00,73.774,43.895,
10/26/20 11:20:00,74.034,43.653,
10/26/20 11:21:00,74.338,43.576,
10/26/20 11:22:00,74.597,43.495,
10/26/20 11:23:00,74.856,43.609,
10/26/20 11:24:00,75.117,43.561,
10/26/20 11:25:00,75.333,43.640,
10/26/20 11:26:00,75.551,43.524,
10/26/20 11:27:00,75.724,43.535,
10/26/20 11:28:00,75.942,43.419,
10/26/20 11:29:00,76.071,43.460,
10/26/20 11:30:00,76.246,43.244,
10/26/20 11:31:00,76.375,43.350,
10/26/20 11:32:00,76.507,42.968,
10/26/20 11:33:00,76.636,43.106,
10/26/20 11:34:00,76.725,43.145,
10/26/20 11:35:00,76.811,43.085,
10/26/20 11:36:00,76.899,42.895,
10/26/20 11:37:00,77.029,42.904,
10/26/20 11:38:00,77.117,42.648,
10/26/20 11:39:00,77.203,42.784,
10/26/20 11:40:00,77.247,42.331,
10/26/20 11:41:00,77.292,42.105,
10/26/20 11:42:00,77.335,41.552,
10/26/20 11:43:00,77.421,41.492,
10/26/20 11:44:00,77.421,41.590,
10/26/20 11:45:00,77.464,41.364,
10/26/20 11:46:00,77.509,41.759,
10/26/20 11:47:00,77.509,41.235,
10/26/20 11:48:00,77.553,41.271,
10/26/20 11:49:00,77.596,41.306,
10/26/20 11:50:00,77.596,40.880,
10/26/20 11:51:00,77.596,40.847,
10/26/20 11:52:00,77.596,41.044,
10/26/20 11:53:00,77.639,40.981,
10/26/20 11:54:00,77.639,40.850,
10/26/20 11:55:00,77.639,41.112,
10/26/20 11:56:00,77.639,41.145,
10/26/20 11:57:00,77.639,41.112,
10/26/20 11:58:00,77.639,41.211,
10/26/20 11:59:00,77.639,41.178,
10/26/20 12:00:00,77.639,41.112,
10/26/20 12:01:00,77.639,40.981,
10/26/20 12:02:00,77.639,40.916,
10/26/20 12:03:00,77.596,41.241,
10/26/20 12:04:00,77.596,39.928,
10/26/20 12:05:00,77.596,40.651,
10/26/20 12:06:00,77.553,38.278,
10/26/20 12:07:00,77.509,36.918,
10/26/20 12:08:00,77.464,37.347,
10/26/20 12:09:00,77.421,35.085,
10/26/20 12:10:00,77.335,34.079,
10/26/20 12:11:00,77.292,33.441,
10/26/20 12:12:00,77.247,33.807,
10/26/20 12:13:00,77.203,32.632,
10/26/20 12:14:00,77.117,33.532,
10/26/20 12:15:00,77.072,34.399,
10/26/20 12:16:00,77.029,34.997,
10/26/20 12:17:00,76.986,34.194,
10/26/20 12:18:00,76.986,35.395,
10/26/20 12:19:00,76.942,35.858,
10/26/20 12:20:00,76.942,35.592,
10/26/20 12:21:00,76.899,35.057,
10/26/20 12:22:00,76.899,32.650,
10/26/20 12:23:00,76.854,34.388,
10/26/20 12:24:00,76.854,35.321,
10/26/20 12:25:00,76.854,35.454,
10/26/20 12:26:00,76.854,35.554,
10/26/20 12:27:00,76.811,35.519,
10/26/20 12:28:00,76.811,35.519,
10/26/20 12:29:00,76.811,35.385,
10/26/20 12:30:00,76.811,35.652,
10/26/20 12:31:00,76.768,35.782,
10/26/20 12:32:00,76.768,35.649,
10/26/20 12:33:00,76.725,35.614,
10/26/20 12:34:00,76.725,36.112,
10/26/20 12:35:00,76.725,36.510,
10/26/20 12:36:00,76.725,36.444,
10/26/20 12:37:00,76.725,36.245,
10/26/20 12:38:00,76.725,36.510,
10/26/20 12:39:00,76.725,36.311,
10/26/20 12:40:00,76.725,36.411,
10/26/20 12:41:00,76.681,36.839,
10/26/20 12:42:00,76.681,37.038,
10/26/20 12:43:00,76.681,38.228,
10/26/20 12:44:00,76.681,35.611,
10/26/20 12:45:00,76.636,35.975,
10/26/20 12:46:00,76.636,34.243,
10/26/20 12:47:00,76.593,35.041,
10/26/20 12:48:00,76.593,35.108,
10/26/20 12:49:00,76.550,35.970,
10/26/20 12:50:00,76.550,36.036,
10/26/20 12:51:00,76.550,36.069,
10/26/20 12:52:00,76.550,35.903,
10/26/20 12:53:00,76.550,35.638,
10/26/20 12:54:00,76.550,35.438,
10/26/20 12:55:00,76.550,36.202,
10/26/20 12:56:00,76.550,35.438,
10/26/20 12:57:00,76.550,36.269,
10/26/20 12:58:00,76.550,35.671,
10/26/20 12:59:00,76.550,33.972,
10/26/20 13:00:00,76.550,35.704,
10/26/20 13:01:00,76.550,35.937,
10/26/20 13:02:00,76.550,35.505,
10/26/20 13:03:00,76.550,35.505,
10/26/20 13:04:00,76.550,35.505,
10/26/20 13:05:00,76.550,33.236,
10/26/20 13:06:00,76.550,33.303,
10/26/20 13:07:00,76.550,32.633,
10/26/20 13:08:00,76.507,33.133,
10/26/20 13:09:00,76.507,33.502,
10/26/20 13:10:00,76.507,33.702,
10/26/20 13:11:00,76.507,33.368,
10/26/20 13:12:00,76.507,32.631,
10/26/20 13:13:00,76.507,31.220,
10/26/20 13:14:00,76.507,32.664,
10/26/20 13:15:00,76.464,31.891,
10/26/20 13:16:00,76.507,33.100,
10/26/20 13:17:00,76.507,33.568,
10/26/20 13:18:00,76.507,33.100,
10/26/20 13:19:00,76.464,32.863,
10/26/20 13:20:00,76.464,32.361,
10/26/20 13:21:00,76.507,32.966,
10/26/20 13:22:00,76.464,31.487,
10/26/20 13:23:00,76.464,32.293,
10/26/20 13:24:00,76.464,32.830,
10/26/20 13:25:00,76.507,33.301,
10/26/20 13:26:00,76.507,33.702,
10/26/20 13:27:00,76.507,34.003,
10/26/20 13:28:00,76.507,33.769,
10/26/20 13:29:00,76.507,34.003,
10/26/20 13:30:00,76.507,33.869,
10/26/20 13:31:00,76.550,34.239,
10/26/20 13:32:00,76.550,32.935,
10/26/20 13:33:00,76.550,33.838,
10/26/20 13:34:00,76.550,32.968,
10/26/20 13:35:00,76.550,33.637,
10/26/20 13:36:00,76.550,34.038,
10/26/20 13:37:00,76.550,32.163,
10/26/20 13:38:00,76.550,31.256,
10/26/20 13:39:00,76.550,31.828,
10/26/20 13:40:00,76.507,31.018,
10/26/20 13:41:00,76.550,31.592,
10/26/20 13:42:00,76.507,31.489,
10/26/20 13:43:00,76.507,31.691,
10/26/20 13:44:00,76.507,30.883,
10/26/20 13:45:00,76.507,30.951,
10/26/20 13:46:00,76.464,30.477,
10/26/20 13:47:00,76.464,29.599,
10/26/20 13:48:00,76.464,29.328,
10/26/20 13:49:00,76.419,29.225,
10/26/20 13:50:00,76.419,29.259,
10/26/20 13:51:00,76.419,29.191,
10/26/20 13:52:00,76.419,28.988,
10/26/20 13:53:00,76.375,29.595,
10/26/20 13:54:00,76.375,29.324,
10/26/20 13:55:00,76.375,29.493,
10/26/20 13:56:00,76.375,29.020,
10/26/20 13:57:00,76.419,29.360,
10/26/20 13:58:00,76.419,28.954,
10/26/20 13:59:00,76.419,29.123,
10/26/20 14:00:00,76.419,29.326,
10/26/20 14:01:00,76.419,29.326,
10/26/20 14:02:00,76.419,29.123,
10/26/20 14:03:00,76.464,28.990,
10/26/20 14:04:00,76.464,29.091,
10/26/20 14:05:00,76.464,29.260,
10/26/20 14:06:00,76.464,29.633,
10/26/20 14:07:00,76.464,30.409,
10/26/20 14:08:00,76.464,30.477,
10/26/20 14:09:00,76.419,36.626,
10/26/20 14:10:00,76.332,36.423,
10/26/20 14:11:00,76.203,34.488,
10/26/20 14:12:00,76.158,35.085,
10/26/20 14:13:00,76.114,34.983,
10/26/20 14:14:00,76.071,34.147,
10/26/20 14:15:00,76.071,33.814,
10/26/20 14:16:00,76.071,33.212,
10/26/20 14:17:00,76.114,33.415,
10/26/20 14:18:00,76.158,33.016,
10/26/20 14:19:00,76.158,32.681,
10/26/20 14:20:00,76.203,31.609,
10/26/20 14:21:00,76.203,29.857,
10/26/20 14:22:00,76.203,30.465,
10/26/20 14:23:00,76.246,31.039,
10/26/20 14:24:00,76.289,31.311,
10/26/20 14:25:00,76.332,31.481,
10/26/20 14:26:00,76.375,31.550,
10/26/20 14:27:00,76.419,31.956,
10/26/20 14:28:00,76.419,32.224,
10/26/20 14:29:00,76.464,32.293,
10/26/20 14:30:00,76.507,32.228,
10/26/20 14:31:00,76.550,32.365,
10/26/20 14:32:00,76.593,32.501,
10/26/20 14:33:00,76.636,32.000,
10/26/20 14:34:00,76.681,32.304,
10/26/20 14:35:00,76.681,32.304,
10/26/20 14:36:00,76.725,32.239,
10/26/20 14:37:00,76.768,32.241,
10/26/20 14:38:00,76.811,32.378,
10/26/20 14:39:00,76.854,32.480,
10/26/20 14:40:00,76.899,32.248,
10/26/20 14:41:00,76.899,31.979,
10/26/20 14:42:00,76.942,32.384,
10/26/20 14:43:00,76.986,32.252,
10/26/20 14:44:00,77.029,31.952,
10/26/20 14:45:00,77.072,31.718,
10/26/20 14:46:00,77.072,31.516,
10/26/20 14:47:00,77.117,31.384,
10/26/20 14:48:00,77.117,31.451,
10/26/20 14:49:00,77.117,31.451,
10/26/20 14:50:00,77.292,31.796,
10/26/20 14:51:00,77.509,31.807,
10/26/20 14:52:00,77.727,32.154,
10/26/20 14:53:00,77.945,32.030,
10/26/20 14:54:00,78.076,31.632,
10/26/20 14:55:00,78.208,31.773,
10/26/20 14:56:00,78.382,31.781,
10/26/20 14:57:00,78.471,31.550,
10/26/20 14:58:00,78.559,31.250,
10/26/20 14:59:00,78.690,31.526,
10/26/20 15:00:00,78.777,31.396,
10/26/20 15:01:00,78.865,31.400,
10/26/20 15:02:00,78.910,30.591,
10/26/20 15:03:00,78.996,31.204,
10/26/20 15:04:00,79.084,31.039,
10/26/20 15:05:00,79.128,30.736,
10/26/20 15:06:00,79.173,31.009,
10/26/20 15:07:00,79.216,30.402,
10/26/20 15:08:00,79.261,30.472,
10/26/20 15:09:00,79.304,30.406,
10/26/20 15:10:00,79.392,30.613,
10/26/20 15:11:00,79.435,29.530,
10/26/20 15:12:00,79.480,28.988,
10/26/20 15:13:00,79.567,29.026,
10/26/20 15:14:00,79.612,29.606,
10/26/20 15:15:00,79.655,28.996,
10/26/20 15:16:00,79.700,26.882,
10/26/20 15:17:00,79.700,28.521,
10/26/20 15:18:00,79.700,28.112,
10/26/20 15:19:00,79.743,26.884,
10/26/20 15:20:00,79.743,27.432,
10/26/20 15:21:00,79.743,27.705,
10/26/20 15:22:00,79.743,28.114,
10/26/20 15:23:00,79.743,28.046,
10/26/20 15:24:00,79.788,27.980,
10/26/20 15:25:00,79.788,28.116,
10/26/20 15:26:00,79.788,28.457,
10/26/20 15:27:00,79.788,28.457,
10/26/20 15:28:00,79.788,29.036,
10/26/20 15:29:00,79.788,28.968,
10/26/20 15:30:00,79.788,29.138,
10/26/20 15:31:00,79.788,29.002,
10/26/20 15:32:00,79.788,28.968,
10/26/20 15:33:00,79.743,29.136,
10/26/20 15:34:00,79.743,29.136,
10/26/20 15:35:00,79.700,29.100,
10/26/20 15:36:00,79.700,28.726,
10/26/20 15:37:00,79.655,28.894,
10/26/20 15:38:00,79.655,28.656,
10/26/20 15:39:00,79.612,28.722,
10/26/20 15:40:00,79.567,29.196,
10/26/20 15:41:00,79.524,29.364,
10/26/20 15:42:00,79.524,29.398,
10/26/20 15:43:00,79.480,29.532,
10/26/20 15:44:00,79.435,29.971,
10/26/20 15:45:00,79.435,29.904,
10/26/20 15:46:00,79.392,29.596,
10/26/20 15:47:00,79.347,29.798,
10/26/20 15:48:00,79.347,29.832,
10/26/20 15:49:00,79.304,29.728,
10/26/20 15:50:00,79.304,30.203,
10/26/20 15:51:00,79.304,30.203,
10/26/20 15:52:00,79.261,30.675,
10/26/20 15:53:00,79.261,30.743,
10/26/20 15:54:00,79.216,30.808,
10/26/20 15:55:00,79.216,30.504,
10/26/20 15:56:00,79.173,30.366,
10/26/20 15:57:00,79.173,30.095,
10/26/20 15:58:00,79.128,29.890,
10/26/20 15:59:00,79.084,30.396,
10/26/20 16:00:00,79.084,30.599,
10/26/20 16:01:00,79.041,30.800,
10/26/20 16:02:00,78.996,30.866,
10/26/20 16:03:00,78.996,30.730,
10/26/20 16:04:00,78.996,30.866,
10/26/20 16:05:00,78.953,30.897,
10/26/20 16:06:00,78.953,30.999,
10/26/20 16:07:00,78.910,30.726,
10/26/20 16:08:00,78.910,31.132,
10/26/20 16:09:00,78.910,30.963,
10/26/20 16:10:00,78.910,30.794,
10/26/20 16:11:00,78.865,31.265,
10/26/20 16:12:00,78.865,30.859,
10/26/20 16:13:00,78.865,31.197,
10/26/20 16:14:00,78.822,31.533,
10/26/20 16:15:00,78.822,31.195,
10/26/20 16:16:00,78.822,31.398,
10/26/20 16:17:00,78.822,31.229,
10/26/20 16:18:00,78.777,31.463,
10/26/20 16:19:00,78.777,31.531,
10/26/20 16:20:00,78.777,31.463,
10/26/20 16:21:00,78.777,31.429,
10/26/20 16:22:00,78.733,31.933,
10/26/20 16:23:00,78.733,31.933,
10/26/20 16:24:00,78.733,32.135,
10/26/20 16:25:00,78.733,32.102,
10/26/20 16:26:00,78.690,31.729,
10/26/20 16:27:00,78.690,32.133,
10/26/20 16:28:00,78.690,32.403,
10/26/20 16:29:00,78.645,32.535,
10/26/20 16:30:00,78.645,32.468,
10/26/20 16:31:00,78.645,32.198,
10/26/20 16:32:00,78.602,31.994,
10/26/20 16:33:00,78.602,31.859,
10/26/20 16:34:00,78.602,32.432,
10/26/20 16:35:00,78.602,32.365,
10/26/20 16:36:00,78.559,32.463,
10/26/20 16:37:00,78.559,32.463,
10/26/20 16:38:00,78.559,32.665,
10/26/20 16:39:00,78.559,32.934,
10/26/20 16:40:00,78.559,32.968,
10/26/20 16:41:00,78.559,33.001,
10/26/20 16:42:00,78.559,32.934,
10/26/20 16:43:00,78.514,32.898,
10/26/20 16:44:00,78.514,32.596,
10/26/20 16:45:00,78.514,32.529,
10/26/20 16:46:00,78.514,32.730,
10/26/20 16:47:00,78.514,32.730,
10/26/20 16:48:00,78.514,33.066,
10/26/20 16:49:00,78.514,33.133,
10/26/20 16:50:00,78.471,32.997,
10/26/20 16:51:00,78.471,32.863,
10/26/20 16:52:00,78.471,32.997,
10/26/20 16:53:00,78.427,33.062,
10/26/20 16:54:00,78.427,33.129,
10/26/20 16:55:00,78.427,33.028,
10/26/20 16:56:00,78.427,33.263,
10/26/20 16:57:00,78.427,33.330,
10/26/20 16:58:00,78.382,33.630,
10/26/20 16:59:00,78.382,33.395,
10/26/20 17:00:00,78.382,33.328,
10/26/20 17:01:00,78.382,33.462,
10/26/20 17:02:00,78.382,33.529,
10/26/20 17:03:00,78.339,33.527,
10/26/20 17:04:00,78.339,33.527,
10/26/20 17:05:00,78.339,33.460,
10/26/20 17:06:00,78.339,33.460,
10/26/20 17:07:00,78.339,33.527,
10/26/20 17:08:00,78.339,33.225,
10/26/20 17:09:00,78.296,33.122,
10/26/20 17:10:00,78.296,33.022,
10/26/20 17:11:00,78.296,33.122,
10/26/20 17:12:00,78.296,33.391,
10/26/20 17:13:00,78.251,33.523,
10/26/20 17:14:00,78.251,33.389,
10/26/20 17:15:00,78.251,33.288,
10/26/20 17:16:00,78.251,33.389,
10/26/20 17:17:00,78.208,33.252,
10/26/20 17:18:00,78.165,33.250,
10/26/20 17:19:00,78.165,33.351,
10/26/20 17:20:00,78.165,33.284,
10/26/20 17:21:00,78.165,33.250,
10/26/20 17:22:00,78.165,33.317,
10/26/20 17:23:00,78.121,33.281,
10/26/20 17:24:00,78.121,33.181,
10/26/20 17:25:00,78.121,33.214,
10/26/20 17:26:00,78.121,33.114,
10/26/20 17:27:00,78.121,32.912,
10/26/20 17:28:00,78.121,32.677,
10/26/20 17:29:00,78.076,32.373,
10/26/20 17:30:00,78.076,32.272,
10/26/20 17:31:00,78.076,32.675,
10/26/20 17:32:00,78.076,32.339,
10/26/20 17:33:00,78.076,32.171,
10/26/20 17:34:00,78.076,32.440,
10/26/20 17:35:00,78.033,32.068,
10/26/20 17:36:00,78.033,32.135,
10/26/20 17:37:00,78.033,31.832,
10/26/20 17:38:00,77.990,32.065,
10/26/20 17:39:00,77.990,32.133,
10/26/20 17:40:00,77.990,31.897,
10/26/20 17:41:00,77.945,32.030,
10/26/20 17:42:00,77.945,31.895,
10/26/20 17:43:00,77.945,31.693,
10/26/20 17:44:00,77.902,31.826,
10/26/20 17:45:00,77.902,31.388,
10/26/20 17:46:00,77.859,30.744,
10/26/20 17:47:00,77.815,30.675,
10/26/20 17:48:00,77.770,30.808,
10/26/20 17:49:00,77.727,30.806,
10/26/20 17:50:00,77.684,30.534,
10/26/20 17:51:00,77.639,29.517,
10/26/20 17:52:00,77.596,29.921,
10/26/20 17:53:00,77.553,29.750,
10/26/20 17:54:00,77.509,29.849,
10/26/20 17:55:00,77.421,29.710,
10/26/20 17:56:00,77.421,29.913,
10/26/20 17:57:00,77.335,29.537,
10/26/20 17:58:00,77.335,30.011,
10/26/20 17:59:00,77.292,30.076,
10/26/20 18:00:00,77.247,29.601,
10/26/20 18:01:00,77.203,29.497,
10/26/20 18:02:00,77.203,29.226,
10/26/20 18:03:00,77.160,29.224,
10/26/20 18:04:00,77.160,29.055,
10/26/20 18:05:00,77.117,28.340,
10/26/20 18:06:00,77.117,28.612,
10/26/20 18:07:00,77.072,27.625,
10/26/20 18:08:00,77.029,28.336,
10/26/20 18:09:00,77.029,27.759,
10/26/20 18:10:00,76.986,27.451,
10/26/20 18:11:00,76.942,28.129,
10/26/20 18:12:00,76.899,27.515,
10/26/20 18:13:00,76.899,27.447,
10/26/20 18:14:00,76.899,27.583,
10/26/20 18:15:00,76.854,28.193,
10/26/20 18:16:00,76.854,28.600,
10/26/20 18:17:00,76.854,28.600,
10/26/20 18:18:00,76.854,28.600,
10/26/20 18:19:00,76.854,28.634,
10/26/20 18:20:00,76.854,29.007,
10/26/20 18:21:00,76.811,29.344,
10/26/20 18:22:00,76.811,29.344,
10/26/20 18:23:00,76.811,27.375,
10/26/20 18:24:00,76.768,27.815,
10/26/20 18:25:00,76.768,27.577,
10/26/20 18:26:00,76.725,27.235,
10/26/20 18:27:00,76.725,27.235,
10/26/20 18:28:00,76.725,26.690,
10/26/20 18:29:00,76.681,26.756,
10/26/20 18:30:00,76.681,27.029,
10/26/20 18:31:00,76.636,26.891,
10/26/20 18:32:00,76.636,27.095,
10/26/20 18:33:00,76.593,27.025,
10/26/20 18:34:00,76.593,27.230,
10/26/20 18:35:00,76.593,26.957,
10/26/20 18:36:00,76.550,27.024,
10/26/20 18:37:00,76.550,26.887,
10/26/20 18:38:00,76.507,26.681,
10/26/20 18:39:00,76.507,26.579,
10/26/20 18:40:00,76.507,26.783,
10/26/20 18:41:00,76.464,26.543,
10/26/20 18:42:00,76.419,26.473,
10/26/20 18:43:00,76.419,26.814,
10/26/20 18:44:00,76.375,27.050,
10/26/20 18:45:00,76.375,27.152,
10/26/20 18:46:00,76.332,26.606,
10/26/20 18:47:00,76.332,26.742,
10/26/20 18:48:00,76.289,27.319,
10/26/20 18:49:00,76.246,27.147,
10/26/20 18:50:00,76.203,26.737,
10/26/20 18:51:00,76.158,26.667,
10/26/20 18:52:00,76.158,26.667,
10/26/20 18:53:00,76.114,27.073,
10/26/20 18:54:00,76.114,26.392,
10/26/20 18:55:00,76.071,26.493,
